339,dix,Il est presque dix heures.,It is almost ten o'clock.,Il est presque _____ heures.,Il est presque <b>dix</b> heures.,[sound:sapi5com-842c5a10-a866c3b5-c4a2e171-50a0d71e-32362a39.mp3]
340,tellement,Il est tellement jeune.,He's so young.,Il est _____ jeune.,Il est <b>tellement</b> jeune.,[sound:sapi5com-87a19363-7e52f350-5c2049c5-a3259035-81fed22c.mp3]
340,tellement,Je me sens tellement perdu.,I just feel so lost.,Je me sens _____ perdu.,Je me sens <b>tellement</b> perdu.,[sound:sapi5com-c3aa7d99-0cfd3198-a7a37eaf-6c446a9f-bbb6d395.mp3]
340,tellement,Nous pouvons faire tellement plus.,We can do so much more.,Nous pouvons faire _____ plus.,Nous pouvons faire <b>tellement</b> plus.,[sound:sapi5com-cb49de74-c53d0c3e-485a79e8-8f42faf6-071cf222.mp3]
340,tellement,Tu étais tellement fort.,You were so strong.,Tu étais _____ fort.,Tu étais <b>tellement</b> fort.,[sound:sapi5com-06166298-f1baaab0-95a5b271-928c1099-237641c7.mp3]
340,tellement,Vous êtes tellement difficile !,You're so picky.,Vous êtes _____ difficile!,Vous êtes <b>tellement</b> difficile!,[sound:sapi5com-6619fbff-d3cb4f90-3059e61e-36e492ce-9a43a9e4.mp3]
342,bus,Il y a notre bus.,There's our bus.,Il y a notre _____.,Il y a notre <b>bus</b>.,[sound:sapi5com-57a276dc-89416860-fabab9b5-7bba6f11-65971b26.mp3]
342,bus,Le bus arrive.,Here comes the bus.,Le _____ arrive.,Le <b>bus</b> arrive.,[sound:sapi5com-514e8da5-1a34ac31-8daef77f-b66d5c4b-42abaa18.mp3]
342,bus,Où va ce bus ?,Where does that bus go?,Où va ce _____?,Où va ce <b>bus</b>?,[sound:sapi5com-a4ae5c64-3a9b4eed-e7a7a39f-2a84007c-0b8e97b6.mp3]
343,histoire,Je connais cette histoire.,I know that story.,Je connais cette _____.,Je connais cette <b>histoire</b>.,[sound:sapi5com-c3b34e0c-67cc49e2-e802da33-f1402bd1-368e7296.mp3]
343,histoire,Quelle est leur histoire ?,What's their story?,Quelle est leur _____?,Quelle est leur <b>histoire</b>?,[sound:sapi5com-95c1762c-9f9be772-994e761e-63f4bb7f-6c465ab6.mp3]
344,attendre,Il m'a fait attendre longtemps.,He kept me waiting for a long time.,Il m'a fait _____ longtemps.,Il m'a fait <b>attendre</b> longtemps.,[sound:sapi5com-ef48fbe7-f6522a45-04cd2c06-368bc37a-5ec8db95.mp3]
344,attendre,Il nous faut attendre.,We must wait.,Il nous faut _____.,Il nous faut <b>attendre</b>.,[sound:sapi5com-6d3de245-5aa8aa92-5eff659c-db8dffa5-288d676f.mp3]
344,attendre,Je peux attendre quelques heures.,I can wait a few hours.,Je peux _____ quelques heures.,Je peux <b>attendre</b> quelques heures.,[sound:sapi5com-a9ab600c-555686ed-9694f2e0-7843753f-d095a6a8.mp3]
344,attendre,Je sais quoi attendre.,I know what to watch for.,Je sais quoi _____.,Je sais quoi <b>attendre</b>.,[sound:sapi5com-0cd4ef7a-06162376-fabc9ebe-90859100-dd2823c5.mp3]
344,attendre,Ne me faites pas attendre !,Don't keep me waiting.,Ne me faites pas _____!,Ne me faites pas <b>attendre</b>!,[sound:sapi5com-9387c1ea-b5b60b05-26cb55b7-9053c2c2-81273416.mp3]
345,entendre,Je veux en entendre davantage.,I want to hear more.,Je veux en _____ davantage.,Je veux en <b>entendre</b> davantage.,[sound:sapi5com-b154fdf2-d0b3b629-1cb218b0-774adcc1-13ceef1f.mp3]
345,entendre,Personne ne peut nous entendre.,No one can hear us.,Personne ne peut nous _____.,Personne ne peut nous <b>entendre</b>.,[sound:sapi5com-50e80b53-ff40846a-83afff54-a25e88a2-5aeb5810.mp3]
347,famille,Je connais sa famille.,I know his family.,Je connais sa _____.,Je connais sa <b>famille</b>.,[sound:sapi5com-c367a2d9-92823a7c-8a25b0c9-0be64490-069e034a.mp3]
347,famille,Je veux une famille.,I want a family.,Je veux une _____.,Je veux une <b>famille</b>.,[sound:sapi5com-29ea1794-8e7abb20-4785cc02-03855d50-2f8627c8.mp3]
347,famille,Pensez à votre famille !,Think of your family.,Pensez à votre _____!,Pensez à votre <b>famille</b>!,[sound:sapi5com-e4761a7e-5a706383-416aab8f-4d171f79-0fd03273.mp3]
347,famille,Sa famille est très grande.,Her family is very large.,Sa _____ est très grande.,Sa <b>famille</b> est très grande.,[sound:sapi5com-e639e5e2-ca3f04c2-a6594019-985c70d6-484daf51.mp3]
347,famille,Toute ma famille va bien.,My family are all well.,Toute ma _____ va bien.,Toute ma <b>famille</b> va bien.,[sound:sapi5com-a698c394-50defc14-7db2e449-2a0e18fd-ffed16a0.mp3]
348,accord,Nous avons un accord.,We have an agreement.,Nous avons un _____.,Nous avons un <b>accord</b>.,[sound:sapi5com-81696489-6b1cb953-122e53a3-315ceb23-c16cc883.mp3]
348,accord,Un accord est un accord.,A deal is a deal.,Un _____ est un _____.,Un <b>accord</b> est un <b>accord</b>.,[sound:sapi5com-9b567c0b-4e3cdcfb-baec43c5-97c1443d-96f24538.mp3]
349,passer,Je ne fais que passer.,I just dropped in.,Je ne fais que _____.,Je ne fais que <b>passer</b>.,[sound:sapi5com-abfb5983-a6d57e77-60358c93-4de9953c-d134e229.mp3]
349,passer,Je vais passer chez toi.,I'll come to your place.,Je vais _____ chez toi.,Je vais <b>passer</b> chez toi.,[sound:sapi5com-af1c3ad8-b059244b-2505a433-956cac84-5bac655b.mp3]
349,passer,Tout semble se passer bien.,Everything appears to be going well.,Tout semble se _____ bien.,Tout semble se <b>passer</b> bien.,[sound:sapi5com-ea208d12-3dbc1fcf-241cc34f-caad9fea-9635dd33.mp3]
349,passer,Tout va bien se passer.,Anything will be fine.,Tout va bien se _____.,Tout va bien se <b>passer</b>.,[sound:sapi5com-c9213b2a-26d93d82-fa5365f0-3c3ea177-055d46fb.mp3]
350,donné,Elle me l'a donné.,She gave it to me.,Elle me l'a _____.,Elle me l'a <b>donné</b>.,[sound:sapi5com-8a4f8e08-f7cc960a-cb3b4baf-816a8ad3-804de9bd.mp3]
350,donné,Qui t'a donné ça ?,Who gave you this?,Qui t'a _____ ça?,Qui t'a <b>donné</b> ça?,[sound:sapi5com-8aef48fa-f6706f68-70ee2c5b-9f2a5db6-cc7829fc.mp3]
351,reste,Il nous reste trois jours.,We have three days left.,Il nous _____ trois jours.,Il nous <b>reste</b> trois jours.,[sound:sapi5com-51e45a9f-2d539532-dfe4ea28-774515ad-778b2378.mp3]
351,reste,Il reste avec sa famille.,He is staying with his relatives.,Il _____ avec sa famille.,Il <b>reste</b> avec sa famille.,[sound:sapi5com-784a0829-b3f0c51b-ef24e02b-8cbae4b2-20eb1325.mp3]
351,reste,Où est le reste ?,Where's the rest?,Où est le _____?,Où est le <b>reste</b>?,[sound:sapi5com-eadd915c-77c7e64b-ea155cbe-effaa250-0767dcd0.mp3]
351,reste,Que cela reste entre nous!,That should be kept between us.,Que cela _____ entre nous!,Que cela <b>reste</b> entre nous!,[sound:sapi5com-c2968111-bc16fd2d-f41e107d-04dc6632-46389f01.mp3]
351,reste,Reste dans ta chambre.,Stay in your room.,_____ dans ta chambre.,<b>Reste</b> dans ta chambre.,[sound:sapi5com-92966801-3b0184b8-6e851184-90c3d09c-e813cbf7.mp3]
355,partie,Cette partie est tellement difficile.,This game is so hard.,Cette _____ est tellement difficile.,Cette <b>partie</b> est tellement difficile.,[sound:sapi5com-136f8220-e94ecae0-30c9ec25-3232bcfa-8371be0c.mp3]
355,partie,Je suis partie.,I left.,Je suis _____.,Je suis <b>partie</b>.,[sound:sapi5com-4d070fc2-e04a5fdd-03691ab5-c4bff6f2-962e623d.mp3]
355,partie,Nous avons perdu la partie.,We lost the game.,Nous avons perdu la _____.,Nous avons perdu la <b>partie</b>.,[sound:sapi5com-cdb98f97-0126afed-df6a04a6-e8414a5c-cd122705.mp3]
355,partie,Tu en fais partie.,You're part of this.,Tu en fais _____.,Tu en fais <b>partie</b>.,[sound:sapi5com-9ae9cb81-cfa58c99-5e22004b-83041a59-26a10584.mp3]
355,partie,Vous faites partie du problème.,You're part of the problem.,Vous faites _____ du problème.,Vous faites <b>partie</b> du problème.,[sound:sapi5com-6cc97abe-ead3b4f3-f75af069-f174abb2-78d54a66.mp3]
361,occupé,Il sera occupé demain.,He will be busy tomorrow.,Il sera _____ demain.,Il sera <b>occupé</b> demain.,[sound:sapi5com-bf9e31a0-a95e019d-26364e88-a85dc1b1-e44b3ecd.mp3]
361,occupé,Je suis vraiment très occupé.,I really am very busy.,Je suis vraiment très _____.,Je suis vraiment très <b>occupé</b>.,[sound:sapi5com-1afab093-418e7fba-9bf2f376-2e1a439e-5541659c.mp3]
361,occupé,Mon père était occupé.,My father was busy.,Mon père était _____.,Mon père était <b>occupé</b>.,[sound:sapi5com-3d67b1b6-9055a006-8598ac9c-5aaef6df-416d2f00.mp3]
361,occupé,Tu es fort occupé.,You're very busy.,Tu es fort _____.,Tu es fort <b>occupé</b>.,[sound:sapi5com-4bd12fb7-dbb9a7b1-19354b19-37e1dd03-68690e20.mp3]
361,occupé,"Vous avez été occupé, non ?","You've been busy, haven't you?","Vous avez été _____, non?","Vous avez été <b>occupé</b>, non?",[sound:sapi5com-b055c3e6-02554e15-65be099e-f7ecf60d-355c54b6.mp3]
362,année,Je me marie cette année.,I'm getting married this year.,Je me marie cette _____.,Je me marie cette <b>année</b>.,[sound:sapi5com-a4b423f4-029e18db-1f04d80b-28722905-8fa898a9.mp3]
363,apprendre,Je devrais apprendre le français.,I should learn French.,Je devrais _____ le français.,Je devrais <b>apprendre</b> le français.,[sound:sapi5com-9935b468-0ac364f5-64f0bfde-5a00b166-069df9cf.mp3]
364,fils,Il a trois fils.,He has three children.,Il a trois _____.,Il a trois <b>fils</b>.,[sound:sapi5com-0ed308eb-4f9f532c-d089a36b-0909833f-4fc706e3.mp3]
364,fils,Il avait trois fils.,He had three sons.,Il avait trois _____.,Il avait trois <b>fils</b>.,[sound:sapi5com-31e7cfdb-f5c520bd-b7260cd3-e929a436-1f321e2c.mp3]
364,fils,Je connais ton fils.,I know your son.,Je connais ton _____.,Je connais ton <b>fils</b>.,[sound:sapi5com-e8c9b2a1-0f07a169-ea054c27-9515151e-9ef9f177.mp3]
364,fils,Nous sommes ses fils.,We are his sons.,Nous sommes ses _____.,Nous sommes ses <b>fils</b>.,[sound:sapi5com-5eb11089-56023d81-4a38c9a5-35e8bd53-63a21355.mp3]
364,fils,Où est mon fils ?,Where is my son?,Où est mon _____?,Où est mon <b>fils</b>?,[sound:sapi5com-a6e12ee2-341295c8-3b29a5c4-c960eaea-2ce59237.mp3]
366,alors,"Alors, quel est votre problème ?",Then what's your problem?,"_____, quel est votre problème?","<b>Alors</b>, quel est votre problème?",[sound:sapi5com-cee820a6-a3ec5c2d-a34af4b4-522c29bd-b42d6762.mp3]
366,alors,Ce sera alors trop tard.,It'll be too late then.,Ce sera _____ trop tard.,Ce sera <b>alors</b> trop tard.,[sound:sapi5com-cef723bd-143cbf04-bc30b69c-10a3b745-1d4913ef.mp3]
366,alors,"Si pas maintenant, alors quand ?","If not now, then when?","Si pas maintenant, _____ quand?","Si pas maintenant, <b>alors</b> quand?",[sound:sapi5com-cec2597c-9d2af310-83123abc-cd3c195a-4c457d0e.mp3]
367,vivre,Elle veut vivre en ville.,She wants to live in the city.,Elle veut _____ en ville.,Elle veut <b>vivre</b> en ville.,[sound:sapi5com-9707bfe7-f5576a4a-aca1131c-a69ef2e8-35f6e3d2.mp3]
367,vivre,Il ne doit pas vivre.,He must not live.,Il ne doit pas _____.,Il ne doit pas <b>vivre</b>.,[sound:sapi5com-16d472e1-0e90f525-1eb20790-19976014-a20f30b7.mp3]
367,vivre,Je fais ça pour vivre.,I do this for a living.,Je fais ça pour _____.,Je fais ça pour <b>vivre</b>.,[sound:sapi5com-9441271e-49500714-d1caba11-398c2685-2fa9c27b.mp3]
367,vivre,Je veux venir vivre ici.,I want to come and live here.,Je veux venir _____ ici.,Je veux venir <b>vivre</b> ici.,[sound:sapi5com-bf4fe8bd-cad9aff4-d0917941-043dbd93-3c7a4ca0.mp3]
367,vivre,Nous pouvons vivre avec ça.,We can live with that.,Nous pouvons _____ avec ça.,Nous pouvons <b>vivre</b> avec ça.,[sound:sapi5com-438d7306-215957d8-9820dcc4-e919f613-0afc1de2.mp3]
371,pouvoir,Il l'a en son pouvoir.,He has her under his thumb.,Il l'a en son _____.,Il l'a en son <b>pouvoir</b>.,[sound:sapi5com-c39ac894-1032f3cd-af5bd65b-90b48aac-0a69e81c.mp3]
371,pouvoir,Je savais pouvoir le faire.,I knew I could do it.,Je savais _____ le faire.,Je savais <b>pouvoir</b> le faire.,[sound:sapi5com-6a07568f-31b839f2-113eb592-5f57448f-1a3d0f22.mp3]
372,fini,Mon travail est presque fini.,My work is almost finished.,Mon travail est presque _____.,Mon travail est presque <b>fini</b>.,[sound:sapi5com-66c60ea0-111c3d14-64f0c049-71610bd8-7d4134fd.mp3]
372,fini,Nous avons fini de déjeuner.,We have finished lunch.,Nous avons _____ de déjeuner.,Nous avons <b>fini</b> de déjeuner.,[sound:sapi5com-dc92c9ca-f75d50f3-9882266a-dd8fb409-7240fcfc.mp3]
372,fini,Tout est fini entre nous.,It's all over between us.,Tout est _____ entre nous.,Tout est <b>fini</b> entre nous.,[sound:sapi5com-4e8f26e1-00c99a78-efaf3e24-c0d918eb-5cb07895.mp3]
372,fini,Tout était fini.,It was all done.,Tout était _____.,Tout était <b>fini</b>.,[sound:sapi5com-0b233dbf-3b7f2de4-7d001cb1-16086c32-25c66b82.mp3]
372,fini,Tu en as fini.,You're through.,Tu en as _____.,Tu en as <b>fini</b>.,[sound:sapi5com-575ef696-7ae983e1-998e17e6-f220beb7-217b2f12.mp3]
373,garçon,Ce garçon est mon fils.,This boy is my son.,Ce _____ est mon fils.,Ce <b>garçon</b> est mon fils.,[sound:sapi5com-0bc33494-0ace7a96-8502f901-660a204d-8d6ca7fd.mp3]
373,garçon,Je connais ce garçon.,I know the boy.,Je connais ce _____.,Je connais ce <b>garçon</b>.,[sound:sapi5com-67ae8f4f-d48094d5-a2fc1cd0-b09f9f4e-e68d593e.mp3]
373,garçon,Que dit le garçon ?,What did the boy say?,Que dit le _____?,Que dit le <b>garçon</b>?,[sound:sapi5com-f311eaf1-a33aa935-9710705f-104c5be9-8c2316f2.mp3]
373,garçon,Quel grand garçon !,What a big boy he is!,Quel grand _____!,Quel grand <b>garçon</b>!,[sound:sapi5com-5a7e6e87-9b33debf-a5dfeb3e-91e852e8-7fb6aac9.mp3]
373,garçon,Soyez un bon garçon !,Be a good boy.,Soyez un bon _____!,Soyez un bon <b>garçon</b>!,[sound:sapi5com-fab84dad-5914a393-2912d4b4-90b55a48-55e6c9b9.mp3]
374,photo,Il avait pris une photo.,He took a picture.,Il avait pris une _____.,Il avait pris une <b>photo</b>.,[sound:sapi5com-fc6910f4-3221f6a0-a462e7b5-cc4442e0-01072a09.mp3]
374,photo,Qui a fait la photo ?,Who took the picture?,Qui a fait la _____?,Qui a fait la <b>photo</b>?,[sound:sapi5com-6bed6c94-15002af8-af0a23e5-da898ad1-63b582f0.mp3]
375,vue,Il a perdu la vue.,He lost his eyesight.,Il a perdu la _____.,Il a perdu la <b>vue</b>.,[sound:sapi5com-13116894-156263a1-f71f6732-9513ed28-132267c1.mp3]
375,vue,Je vous ai vue hier.,I saw you yesterday.,Je vous ai _____ hier.,Je vous ai <b>vue</b> hier.,[sound:sapi5com-67f8fad5-4e2de318-3bc6a8b9-8dbd490b-5e05c8bc.mp3]
375,vue,Nous vous avons vue.,We saw you.,Nous vous avons _____.,Nous vous avons <b>vue</b>.,[sound:sapi5com-f6ba87a7-1bf409aa-b41ac642-f3044cc7-c928d2ec.mp3]
377,mangé,Il a tout mangé.,He ate all of it.,Il a tout _____.,Il a tout <b>mangé</b>.,[sound:sapi5com-e073d3fe-ae74d90d-292c6b5a-b9e51b23-9ee75025.mp3]
378,écrire,Il sait lire et écrire.,He can read and write.,Il sait lire et _____.,Il sait lire et <b>écrire</b>.,[sound:sapi5com-45d90d28-fc5a67b7-364dfcc6-8eb11787-d269ac11.mp3]
378,écrire,Je vais écrire une lettre.,I am going to write a letter.,Je vais _____ une lettre.,Je vais <b>écrire</b> une lettre.,[sound:sapi5com-53187fb3-16198257-22a42e60-d4f9f79e-f7d98cd0.mp3]
378,écrire,Veuillez écrire votre nom ici.,Please write your name here.,Veuillez _____ votre nom ici.,Veuillez <b>écrire</b> votre nom ici.,[sound:sapi5com-fb184408-633e4da6-f731024f-2290cb8c-070fd80f.mp3]
383,dur,Le lit était trop dur.,The bed was too hard.,Le lit était trop _____.,Le lit était trop <b>dur</b>.,[sound:sapi5com-bb893d99-9ce280cd-9973eb1c-17a0406e-58ea5761.mp3]
383,dur,Tout est dur.,Everything is tough.,Tout est _____.,Tout est <b>dur</b>.,[sound:sapi5com-4a2a0146-48af9c0c-6e572234-81c7f4d3-ce9bc166.mp3]
383,dur,Tu devrais travailler dur.,You should work hard.,Tu devrais travailler _____.,Tu devrais travailler <b>dur</b>.,[sound:sapi5com-f3691daa-2a74e8e1-0f46665b-edbab205-1c4af252.mp3]
383,dur,Tu es dur.,You're tough.,Tu es _____.,Tu es <b>dur</b>.,[sound:sapi5com-0df18990-fbe47f2f-10668e39-739b5446-bc557920.mp3]
383,dur,Vous êtes dur.,You're tough.,Vous êtes _____.,Vous êtes <b>dur</b>.,[sound:sapi5com-f53a8860-f552eb39-b33ef934-3faa61e0-cdde4392.mp3]
384,essayer,Il me faut encore essayer.,I still have to try.,Il me faut encore _____.,Il me faut encore <b>essayer</b>.,[sound:sapi5com-dbb91e15-50ad412f-43f2a7a0-7329118f-7b939b2d.mp3]
384,essayer,Je vais essayer plus fort.,I'll try harder.,Je vais _____ plus fort.,Je vais <b>essayer</b> plus fort.,[sound:sapi5com-e91e287f-3ee28697-4fb566f0-95a8d28a-e7933d21.mp3]
384,essayer,Nous pouvons essayer.,We can try.,Nous pouvons _____.,Nous pouvons <b>essayer</b>.,[sound:sapi5com-856b0366-cb72c8d0-bd77cb28-54d6bfc2-6a9c5bd7.mp3]
384,essayer,Tu devrais essayer.,You should try it.,Tu devrais _____.,Tu devrais <b>essayer</b>.,[sound:sapi5com-b7058289-d6a92b05-8b534e9d-9c02b58d-3d18b5ee.mp3]
384,essayer,Vous devez essayer à nouveau.,You have to try again.,Vous devez _____ à nouveau.,Vous devez <b>essayer</b> à nouveau.,[sound:sapi5com-20ed0aa3-d5ac0bce-49a1141d-e55e79f0-431f7efd.mp3]
385,mauvais,Il fait très mauvais.,The weather is very bad.,Il fait très _____.,Il fait très <b>mauvais</b>.,[sound:sapi5com-cdcef1b6-3d938bd3-b8c871e7-59ad34ae-419cf498.mp3]
385,mauvais,Ils sont tous mauvais.,They're all bad.,Ils sont tous _____.,Ils sont tous <b>mauvais</b>.,[sound:sapi5com-3e434400-8b1c779c-77bedea4-a6f92020-085a3e71.mp3]
385,mauvais,Je ne suis pas mauvais.,I'm not evil.,Je ne suis pas _____.,Je ne suis pas <b>mauvais</b>.,[sound:sapi5com-c6f1310a-93dd7b96-e9cbc707-42d71d14-9462f433.mp3]
385,mauvais,"Le temps est mauvais, non ?","The weather's bad, isn't it?","Le temps est _____, non?","Le temps est <b>mauvais</b>, non?",[sound:sapi5com-5a56a2a9-66458f20-015064da-c1db46e6-e470ea2c.mp3]
385,mauvais,Tu es un être mauvais.,You are a bad person.,Tu es un être _____.,Tu es un être <b>mauvais</b>.,[sound:sapi5com-ff05f4fb-d0b080fa-5a8cb63e-c754ad17-e0592358.mp3]
386,colère,Elle doit être en colère.,She must be angry.,Elle doit être en _____.,Elle doit être en <b>colère</b>.,[sound:sapi5com-2bcc180f-1d651add-7eba7c96-98041811-ad8b1676.mp3]
387,écrit,Elle lui écrit chaque semaine.,She writes to him every week.,Elle lui _____ chaque semaine.,Elle lui <b>écrit</b> chaque semaine.,[sound:sapi5com-fcea8989-9763672f-01f8e2dc-b5ce6fdd-df73eee5.mp3]
387,écrit,Il a écrit deux livres.,He has written two books.,Il a _____ deux livres.,Il a <b>écrit</b> deux livres.,[sound:sapi5com-c79f4f02-6c3900f4-0d34aa49-827b1228-c3b91541.mp3]
387,écrit,Qui a écrit ça?,Who wrote that?,Qui a _____ ça?,Qui a <b>écrit</b> ça?,[sound:sapi5com-d7f1be9b-6e56e55f-4446932f-2294f2f5-5c679c24.mp3]
387,écrit,Tout a été écrit.,It's all been written.,Tout a été _____.,Tout a été <b>écrit</b>.,[sound:sapi5com-6d5b6ed4-264db0a5-f225bae7-01963b0c-8dfe008a.mp3]
393,ensemble,Allons déjeuner ensemble.,Let's go to lunch together.,Allons déjeuner _____.,Allons déjeuner <b>ensemble</b>.,[sound:sapi5com-e2c5c647-d8574d39-cb6fb644-beeb33be-f415a94d.mp3]
393,ensemble,Ils étaient tellement heureux ensemble.,They were so happy together.,Ils étaient tellement heureux _____.,Ils étaient tellement heureux <b>ensemble</b>.,[sound:sapi5com-09ba829d-5b00aebb-b36f213a-69359a1e-8dd4bbb8.mp3]
393,ensemble,Nous avons mangé ensemble.,We ate together.,Nous avons mangé _____.,Nous avons mangé <b>ensemble</b>.,[sound:sapi5com-eab9eeb2-44a35119-210e2b33-069cd7e7-e0d1fa66.mp3]
393,ensemble,Nous devrions davantage sortir ensemble.,We should hang out more.,Nous devrions davantage sortir _____.,Nous devrions davantage sortir <b>ensemble</b>.,[sound:sapi5com-48538a7a-629b0af0-f65f490e-5f3df1da-5629d0a6.mp3]
393,ensemble,Vous devez travailler ensemble.,You need to work together.,Vous devez travailler _____.,Vous devez travailler <b>ensemble</b>.,[sound:sapi5com-ecc371e2-1c476de0-7881c05d-46797f3d-36732af0.mp3]
394,meilleur,Il fut mon meilleur ami.,He was my best friend.,Il fut mon _____ ami.,Il fut mon <b>meilleur</b> ami.,[sound:sapi5com-04f7950b-6a66c43d-61ef9287-3545f60c-d1af88ce.mp3]
394,meilleur,Je suis meilleur que toi.,I am better than you.,Je suis _____ que toi.,Je suis <b>meilleur</b> que toi.,[sound:sapi5com-1e4ba7ed-b1535294-ba2ca696-f798ecd4-c47654b0.mp3]
394,meilleur,Je voulais le meilleur.,I wanted the best.,Je voulais le _____.,Je voulais le <b>meilleur</b>.,[sound:sapi5com-f8ef4e21-69436fed-6778a5ab-554f46db-3e80cff8.mp3]
394,meilleur,Tu es le meilleur.,You're the greatest.,Tu es le _____.,Tu es le <b>meilleur</b>.,[sound:sapi5com-d893988a-d24d528a-a4a42656-ae8fac04-b7505bb9.mp3]
394,meilleur,Vous êtes meilleur que moi.,You're better than me.,Vous êtes _____ que moi.,Vous êtes <b>meilleur</b> que moi.,[sound:sapi5com-dd83cf85-7f12b00b-43186fa8-a6deb309-854c8005.mp3]
395,vieux,Je me sens vieux.,I feel old.,Je me sens _____.,Je me sens <b>vieux</b>.,[sound:sapi5com-4eb1f308-cee91550-a4d3d534-4d347120-ae765f82.mp3]
395,vieux,Mes parents sont vieux.,My parents are old.,Mes parents sont _____.,Mes parents sont <b>vieux</b>.,[sound:sapi5com-89fbbee8-da162767-c027e556-84ca0187-e58e54aa.mp3]
395,vieux,Nous sommes de vieux amis.,We're old friends.,Nous sommes de _____ amis.,Nous sommes de <b>vieux</b> amis.,[sound:sapi5com-acb1c07d-9f6fe8b6-2a57c345-7d0d053d-a935722a.mp3]
395,vieux,Nous sommes vieux amis.,We're friends from way back.,Nous sommes _____ amis.,Nous sommes <b>vieux</b> amis.,[sound:sapi5com-d63d4824-89fd6085-045fd17a-de7cfc0c-fc9631f1.mp3]
395,vieux,Tu es le plus vieux.,You're the oldest.,Tu es le plus _____.,Tu es le plus <b>vieux</b>.,[sound:sapi5com-9fcb6f81-5630ea5f-3c879670-c8e13375-44d10a6b.mp3]
396,demander,Allons lui demander.,Let's ask him.,Allons lui _____.,Allons lui <b>demander</b>.,[sound:sapi5com-f296455a-4bbc8179-b892dbe0-90ea8fab-f4d8fe39.mp3]
396,demander,"Je devrais demander, non ?","I should ask, shouldn't I?","Je devrais _____, non?","Je devrais <b>demander</b>, non?",[sound:sapi5com-f8172c05-4ac4975a-7d97d826-40a97905-428a07c5.mp3]
396,demander,Que demander de plus ?,What more could one ask for?,Que _____ de plus?,Que <b>demander</b> de plus?,[sound:sapi5com-c60cbc03-aeccf56d-7692a99a-511750b7-0972e48d.mp3]
396,demander,Tu dois me le demander.,You have to ask me for it.,Tu dois me le _____.,Tu dois me le <b>demander</b>.,[sound:sapi5com-5c8bd126-e9a63e77-72d78246-95f59a21-6365efb4.mp3]
399,comprendre,Je peux comprendre ça.,I can understand that.,Je peux _____ ça.,Je peux <b>comprendre</b> ça.,[sound:sapi5com-9b7fd575-3b4e7d91-fd1a9453-1c12c9e5-ce54beea.mp3]
399,comprendre,Je veux comprendre ceci.,I want to figure this out.,Je veux _____ ceci.,Je veux <b>comprendre</b> ceci.,[sound:sapi5com-37bb469d-b17c72ef-6109f78b-5959688d-c21529c4.mp3]
399,comprendre,Nous avons pu nous comprendre.,We could understand each other.,Nous avons pu nous _____.,Nous avons pu nous <b>comprendre</b>.,[sound:sapi5com-1a381eee-dc3a8538-4017192f-0e247e15-3ac1481a.mp3]
400,vite,Il te faut travailler vite.,You need to work fast.,Il te faut travailler _____.,Il te faut travailler <b>vite</b>.,[sound:sapi5com-1275bd80-a7808a22-67b57557-936044cd-e4254cc9.mp3]
400,vite,Mon frère parle très vite.,My brother speaks very fast.,Mon frère parle très _____.,Mon frère parle très <b>vite</b>.,[sound:sapi5com-e698657b-1a6ce9f3-75bec62e-76627bd7-6ef9303b.mp3]
400,vite,Nous devons le faire vite.,We must do it quickly.,Nous devons le faire _____.,Nous devons le faire <b>vite</b>.,[sound:sapi5com-5acec321-cc24675a-2889c1ca-38bf5b6c-bd4b3b07.mp3]
400,vite,Tout se passe trop vite.,Everything's happening too quickly.,Tout se passe trop _____.,Tout se passe trop <b>vite</b>.,[sound:sapi5com-5d9ceb9d-4db1adc0-ffe4826f-406ae881-46954355.mp3]
400,vite,Viens vite ici.,Come here quickly.,Viens _____ ici.,Viens <b>vite</b> ici.,[sound:sapi5com-5fbd2de4-720236d4-9abf0f24-967db64c-c8775358.mp3]
401,arrêter,Nous devons arrêter les autres.,We must stop the others.,Nous devons _____ les autres.,Nous devons <b>arrêter</b> les autres.,[sound:sapi5com-ab192b23-ed989a30-9ee8420d-cdb76701-cae3326d.mp3]
401,arrêter,Nous ne pouvons pas arrêter.,We can't give up.,Nous ne pouvons pas _____.,Nous ne pouvons pas <b>arrêter</b>.,[sound:sapi5com-09fc5445-4a184426-4f0dbfdd-2e56153d-f61c4fce.mp3]
401,arrêter,Pourquoi ne pas simplement arrêter ?,Why not just quit?,Pourquoi ne pas simplement _____?,Pourquoi ne pas simplement <b>arrêter</b>?,[sound:sapi5com-7c6d6993-ea9c6478-741ac57e-e2ee2481-300d0fb7.mp3]
401,arrêter,Tu dois arrêter ça maintenant.,You've got to stop this now.,Tu dois _____ ça maintenant.,Tu dois <b>arrêter</b> ça maintenant.,[sound:sapi5com-f043a9f4-2836f675-87813c77-8340de33-c05f8d5c.mp3]
401,arrêter,Vous devriez arrêter de jouer.,You should quit gambling.,Vous devriez _____ de jouer.,Vous devriez <b>arrêter</b> de jouer.,[sound:sapi5com-e36c53d9-2ce874ad-f55dd201-df9441d8-a0a6e844.mp3]
402,près,Je comprends à peu près.,I sort of understand.,Je comprends à peu _____.,Je comprends à peu <b>près</b>.,[sound:sapi5com-c5a3aee7-4a751021-0c168612-c1be1f49-84350b46.mp3]
